CLUE,ANS,POS
Arab ruler ,emir,3
Continental ,european,1
Formal written work dealing with a particular subject ,treatise,3
Lie ,fib,19
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,17
Affirmative ,yes,1
Had as a purpose ,intended,3
Moneylender who charges excessive interest ,usurer,2
Duo ,two,4
Card game with four players ,bridge,1
Small food fish ,sprat,8
Concurred ,agreed,1
Absence of logic ,irrationality,1
Wimbledon game ,tennis,1
Going too fast ,speeding,1
Fire-raising crime ,arson,1
End relationship - shatter it? ,break with,18
Overwhelming fear ,panic,2
Give testimony,bear witness,2
The state of being alone ,solitude,1
Conjuring skill ,legerdemain,8
Boiling water vapour,steam,1
Playwright ,dramatist,2
Carve a statue ,sculpt,1
Acceptance ,approval,1
