CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
Spanish peninsula ,iberia,2
"Ex-Portuguese colony annexed by Indonesia, independent since 2002",east timor,3
Course of action ,policy,6
Hindu ascetic ,yogi,4
Substance sealed in container and released as fine spray ,aerosol,1
Night birds ,owls,1
Plaything ,toy,1
Light-hearted friendly talk ,banter,2
Circular frame with spokes,wheel,1
Rigorous ,stringent,3
Fear ,terror,6
Curtailment ,abridgement,11
Carve ,engrave,2
