CLUE,ANS,POS
Ethiopian capital ,addis ababa,1
Patch up or renovate ,revamp,13
Like no other ,unique,2
Paid heed,attended,2
One who propitiates by concessions ,appeaser,3
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,12
Madness ,insanity,1
Latticework to support plants ,trellis,1
Relating to love ,romantic,15
Insanity ,madness,1
Greek waters ,ionian sea,10
Room at the bottom ,basement,1
Dairy product ,cheese,2
"Flourish, do well ",prosper,2
Proposition not self-evident but proved by a chain of reasoning ,theorem,1
Mr Punch's dog ,toby,6
Head of abbey ,abbot,1
Material for pottery ,clay,1
Treat cruelly ,oppress,6
Snare; carriage ,trap,2
