CLUE,ANS,POS
Analysed ,examined,3
Rubbish ,garbage,4
Small road,lane,2
Outside ,external,15
Lower extension of collar on jacket or coat ,lapel,1
Chinese martial art ,kung fu,1
Military training ,drill,2
Honey producer ,bee,1
Prevaricating ,evasive,1
Constituent of brass ,zinc,1
The peninsula containing Spain and Portugal ,iberia,1
Bushy-tailed rodent ,squirrel,4
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,1
Prepare (material) for publishing ,edit,5
Deep cut ,gash,1
"Pal, buddy ",chum,12
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
Fastener ,stud,5
Regard as likely to happen ,expect,1
