CLUE,ANS,POS,FOUND IN
Academy award ,oscar,5,"Known colloquially as ""Oscar"""
Moisture condensed at night ,dew,1,Nightly dew
Prosecute ,sue,14,Suee-initiating individual
Tosca composer ,puccini,2,"Giacomo Puccini (composer who adapted Victorien Sardou's play into the opera ""Tosca"")"
Daydream ,fantasy,1,Fantasy world
Man or beast ,animal,6,Animalistic characteristics (in humans)
Shield from danger ,protect,1,Protected
Unrest - upheaval ,turmoil,13,Affected by turmoil
Remains of a prehistoric plant or animal ,fossil,1,Fossilized flora
Car ,motor,3,Motorcar
Copier of (handwritten) documents,scribe,18,Hand-transcribed work
What makes us different,gene,9,"Symbolic Systems: Humans use symbolism extensively in language, art, religion, law, science, literature, etc., enabling the transmission of knowledge across generations and cultural contexts"
Every year ,annually,2,Annually repeated cycle
Scottish estuaries,firths,1,"Firths or Firthes: The singular term ""firth"" refers to a large, deep inlet from the sea that is partially enclosed by land but has a wide mouth and open to the ocean, commonly found throughout Scotland's coastline."
"American state, capital Juneau ",alaska,1,state of Alaska
Glowing in the dark ,fluorescent,17,Fluorescent material (when exposed to ultraviolet light)
The Cape of Good - ,hope,1,Hopeful destination
Great American inventor ,edison,1,Thomas Edison
