CLUE,ANS,POS,FOUND IN
Enclosure set back or indented ,recess,4,Recessed
Cardinal number ,seventeen,17,Seventeenth
Search ,quest,1,Inquiry or request for information
Entrance ,gate,1,Gates open wide
Tropical skirt ,sarong,3,Sarong skirt
Smells ,scents,13,"Earthy (referring to the natural, ground-like scents in nature)"
Talked indiscreetly ,blabbed,5,Blabbed unknowingly
Huge legendary beings ,giants,6,Mighty giants
PhD or D.Phil ,doctorate,1,"Doctorate: The highest academic degree awarded by universities, typically for the completion of an advanced program in a specific field of study."
Tough and elastic ,rubbery,1,Rubbery yet sturdy
Indian cotton rug ,dhurrie,17,"Type of rug that is sometimes woven on a backless frame loom in India: Dhurries (traditional household floor coverings, though not specifically cotton)"
Private teacher ,tutor,1,Individual tutoring
Perimeter of circle ,circumference,1,"Circumference: The total distance around the edge of a circle, calculated as C = 2πr or C = πd (where r is radius, d is diameter)."
Verity ,truth,4,Truthful
Irish ferry port ,rosslare,5,Rosslare Europort
Grotto ,cave,1,Cave-like
Brief moment ,second,20,Ephemeral second (representing a single fleeting moment in time).
