CLUE,ANS,POS,FOUND IN
Social insect ,ant,2,Ant: Another highly organized social insect that thrives on cooperation and division of roles within their colonies.
"Levy, inflict ",impose,19,Imposed fiscal load
Male relation ,uncle,8,Maternal uncle (if the context involves a maternal lineage)
Underground cemetery ,catacomb,3,Catacombs
Boast ,brag,11,Brazenly bragging
Sea snail,whelk,15,Buccinidae (whelks)
Of scientists involved in legal investigations,forensic,1,Forensic Scientist: A professional who applies scientific methods to analyze evidence for use in a court of law.
Small bird; architect ,wren,9,Wren inventor
Sports and pastimes ,games,13,Their experience includes mentoring graduate students who share their passion for puzzles and word games.
Shelter (for ships),haven,6,Nautical haven
Become more rigid,stiffen,1,Stiffened
Ball game ,tennis,4,Tennis matchup
One consuming ,eater,1,voracious eater
Spring back ,bounce,19,Resilient bounce-back
Concave - sunken ,hollow,2,Hollowed out
"Stage entertainment with sketches, songs and dance ",revue,15,"Theatrical revue (featuring diverse acts like sketches, songs, and dance)"
Gourd fruit ,melon,4,"Melon (generic term for large, round fruits)"
