CLUE,ANS,POS
Openness to change ,adaptability,16
Small pool of muddy water ,puddle,1
Farm vehicle ,tractor,1
Eve of All Saints' Day ,halloween,3
Occurring now and then -- cop raids (anag) ,sporadic,3
Disastrous destiny ,doom,4
"Profits, incomes ",earnings,2
Goods being transported ,cargo,4
Do well ,prosper,9
Refuse ,garbage,1
Petition ,request,4
Downward path ,descent,1
"Ghastly, grisly ",gruesome,4
Transfer power to do something ,delegate,1
Great sorrow at someone's death ,grief,1
Marvellous ,superb,19
Width ,breadth,1
Small bird ,wren,3
Advertising booklet,brochure,1
"Motionless, inactive ",still,12
Meddle ,interfere,1
Soaked ,drenched,1
"Small, light boat ",canoe,6
Plate protecting the skin of fish and reptiles,scale,1
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Lack of anything being done ,inaction,1
Loss of memory ,amnesia,1
