CLUE,ANS,POS
Lever moving boat's rudder,tiller,2
Purposes or intentions ,aims,1
Hayfield ,meadow,1
Wartime stealer,looter,2
Mental or emotional strain,stress,1
Evening music (played outside woman's house) ,serenade,1
Narrow track or path ,lane,12
Electric safety device ,circuit breaker,2
Anniversary ,jubilee,4
Brawl ,free-for-all,5
Artist's workshop ,atelier,3
Helps ,aids,3
Spanish wine shop ,bodega,3
Arab state ,bahrain,9
"Agile, spry ",nimble,3
Went at a fast gait ,galloped,6
Sign of the zodiac ,leo,8
Debate ,argument,1
Tropical fruit ,guava,5
It turns litmus red ,acid,3
Learned ,scholarly,13
