CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,1,Isosceles: A triangle that has at least two sides of the same length.
Once more ,again,4,Bring up a topic again
Single piece of sand etc,grain,1,Grain-sized granules
Contort ,twist,1,Twisted
Diminutive animal doctor ,vet,1,Lilliputian veterinarian
Excessively instructive ,didactic,9,Excessively didactic approach
Annuls an act ,repeals,19,Repeals (if it refers to laws or regulations)
Sign up ,enrol,2,Enroll
Of the moon ,lunar,1,Lunar body
Rotary energy converter,turbine,1,Turbine-based system
Continuous,unbroken,11,Unbroken sequence
War god - chocolate bar - spoils,mars,9,Mars brigade (Mars candy bar packaging resembling a regiment or brigade of troops)
Watery part of milk ,whey,1,"Liquid fraction: Defining the proportion of water in a solution or mixture, such as whey or serum (a byproduct of blood clotting)."
Relating to the kidneys ,renal,2,Renal artery - Supplies oxygenated blood to the kidney
Enfold ,wrap,2,Wrap up gently
Very bright red ,scarlet,1,Scarlet hue
Raw ,uncooked,12,Uncooked ingredient
