CLUE,ANS,POS,FOUND IN
"Apply, employ ",use,3,Exercranize (verb form of exercise; applies if considering physical use of the body for better health)
Flabbergast ,astound,1,Astounded
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floating
Exercise power over in an autocratic manner ,domineer,9,Domineering influence
Applaud ,cheer,2,Cheering
Two-hump camel ,bactrian,1,Bactrian Camel
Go bad -- turn from liquid into solids,curdle,14,Curdle - when dairy products turn from liquid to semi-solid due to acid or temperature changes
Fasten; level game ,tie,1,Tie up
Tail vertebrae ,coccyx,18,"Coccygean vertebrae (if referring specifically to the tail's coccyx end, which is more commonly known as ""tailbone"")"
Flee ,escape,1,Escaped
"Informally, an important person - sounds loud ",big shot,19,Big shot (slang term for an important or influential person)
Lloyd Webber musical set in Argentina ,evita,2,"Evita (mostly set in Buenos Aires, Argentina, and focused on Eva Perón's life)"
Simple arithmetic ,addition,1,Addition (+)
Accessible to all ,public,4,Publicly available
Rebound from surface as missile might - hectic or what? ,ricochet,5,Missile ricochet
Game in which the answer is acted out ,charade,1,Charades
