CLUE,ANS,POS,FOUND IN
Start of January ,new year,1,New Year's Day
The Devil ,satan,12,Satanic
Houses of Parliament borough ,westminster,1,Westminster Hall
Mistake ,error,1,Acknowledge the error - Admitting that you've made a mistake is the first step towards correction.
Done carelessly ,slapdash,9,Slapdash completion
Funny ,comic,15,Comical
City of SE France ,grenoble,10,Grenoble (not entirely but partly falls into Alps region which is geographically close to southeastern France)
Bleach ,whiten,4,Whitening agent
First citizen of a city ,lord mayor,14,Lord Mayor (UK usage)
Person in charge of convent ,abbess,2,Abbot or Abbess
Performed - with a high degree of skill ,accomplished,5,Accomplished adeptly
Pluck strings ,strum,3,Bowing (for bowed string instruments like violin and cello)
Bird's beak ,bill,4,Chickadee’s bill
Osteopath's technique ,manipulation,9,Visceral Manipulation - Gentle manual techniques aimed at improving the dynamics of organ systems.
Winter weather ,snow,1,Snowy
Primitive aquatic plant,alga,1,Algae
Cuban leader ,castro,1,Fidel Castro
Famous battle in Texas launched by the Mexican army ,alamo,1,Battle of Alamo
Waste away,fade,19,Fade away
Wide-brimmed 23 ,sombrero,3,Sombrero (a type of wide-brimmed hat originating in Mexico)
Metal beam,girder,7,"Girders (Large beams, typically made of rolled or sawn timber, but can also refer to steel beams in construction)"
