CLUE,ANS,POS
Military signal to wake up ,reveille,2
UK capital ,london,1
Heavenly being ,angel,1
Lessen the gravity of ,mitigate,3
Embarrassed ,abashed,5
Excite,arouse,4
Traditionally the author of the third Gospel ,luke,3
Landed property ,estate,2
Sofa ,settee,4
Wind-borne toy ,kite,1
Fabric from fine goat's wool ,cashmere,1
Material of pre-vinyl rpm records,shellac,1
Greek wine ,retsina,1
Not satisfactory,unacceptable,1
One's position or stance ,attitude,9
Roadside channel ,gutter,9
Type of nut ,cashew,2
Deliver from danger ,rescue,1
Make known to others ,reveal,9
Passenger ship ,liner,1
Salad vegetable ,lettuce,1
Three-wheeler ,tricycle,1
Precious stone ,sapphire,3
Hidden microphone ,bug,1
Tycoon ,magnate,1
Cheerfully willing to do favours ,obliging,1
Within the bounds of belief,credible,1
