CLUE,ANS,POS,FOUND IN
Towards (river's) source ,upstream,8,Upstream starting location
Herring's smaller relative,sprat,5,"Sprat (smaller member of the family Clupeidae, which includes herring)"
Bad smell,stench,18,Corporeal stench (referring to a physical body that emits bad smell due to illness)
Block ,stem,36,"Food insecurity, systemic blocks leading to insufficient nourishment for some individuals"
Eaters of a meal ,diners,3,Fellow diners
Buildings occupied by monks or nuns ,abbeys,2,Benedictine abbeys
Spherical form of carbon ,buckminsterfullerene,4,"Fullerene: A fullerene is an allotrope of carbon that takes on a spherical (or ellipsoidal) form, with its most well-known example being the buckminsterfullerene (C60), also known as ""buckyballs."" These molecules are composed entirely of carbon atoms arranged in a pattern resembling a soccer ball or geodesic dome and can have varying sizes."
Pertaining to sight ,visual,1,Visually related
Light red ,pink,6,Cherry blossom pink
Autumn; drop ,fall,1,Falling leaves
Lacking strength,weak,1,Weakened
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,2,Israel: The modern nation-state with a Jewish majority population
Car races on public roads ,rallies,4,Road rallies
Wizardry,magic,5,Magical prowess
"Opposed, against ",anti,2,Anti-
Settled up ,paid,7,Bills paid off
