CLUE,ANS,POS
Tramp ,vagrant,52
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,2
Book of maps ,atlas,1
Inhabit ,occupy,3
Not at home ,away,2
Play ,drama,4
Dickens novel,hard times,6
Keep in a certain state ,maintain,2
Blessing or good wishes to traveller ,godspeed,2
Sphere of activity ,domain,1
"Gyrate, reel ",spin,3
Walked (on) ,trod,13
Liable to break easily ,fragile,2
Flower container,vase,1
(Of music) not in a key ,atonal,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,3
Large bus,double-decker,1
The breastbone ,sternum,1
Lottery ,raffle,6
