CLUE,ANS,POS
Occupant ,resident,1
Hang (provocatively) ,dangle,3
"Extinguish, wipe out ",eradicate,11
'Many are called but few are ...' ,chosen,1
Fianc?(e) - proposed ,intended,4
Narrow road ,lane,2
Baleful ,ominous,2
Cheap and poorly made ,shoddy,1
Young geese ,goslings,1
Remove material from a riverbed ,dredge,1
Extra payment ,bonus,1
Achieve successfully ,accomplish,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,3
Between red and yellow ,orange,1
Submarine's eye? ,periscope,1
Metal joint,weld,6
People of high birth,gentry,4
"Call on, go to see ",visit,1
Wash ,bathe,10
"Verify, examine ",check,3
