CLUE,ANS,POS,FOUND IN
Thou,you,1,"Thee - An old English pronoun for ""you."""
Mountain range in Russia and Kazakhstan ,urals,9,Southern Urals
An artist works in it ,studio,1,Studio - A workspace for an artist to create and develop their artwork.
Step on dry land,disembark,3,Disembarkation - The act of leaving a vehicle or vessel when it reaches dry land.
Thrill,excite,1,"Adrenaline: A hormone released in response to stress or excitement, often associated with the feeling of thrill and adventure."
Bloodsucking insect ,louse,7,Louse (Body lice)
One travelling widely ,globetrotter,14,Roving Globetrotter - A person who travels extensively and explores various destinations around the world without a fixed itinerary.
Convexity of the surface of a road ,camber,12,Cambered surface
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,"Sepals - These are typically green leaf-like structures found at the base of a flower, collectively forming what is known as the calyx or calix."
