CLUE,ANS,OUTPUT
Resin,lac,"['Epoxy', 'Polyurethane', 'Polyester', 'Acrylic', 'Melamine', 'Phenolic', 'Ureaformaldehyde', 'Cellulose acetate', 'Methyl methacrylate', 'Cyanoacrylate', 'Vinyl ester', 'Alkyd resin', 'Epoxy phenolic', 'Unsaturated polyester', 'Amino alkyl resin', 'Polysulfone', 'Polyether', 'Silicone-modified polyurethane', 'Acrylic-styrene copolymer', 'Methyl methacrylate-butadiene-styrene terpolymer']"
Lower digit ,toe,"['Reduce', 'Decrease', 'Lessen', 'Minimize', 'Diminish', 'Abbreviate', 'Shorten', 'Condense', 'Trim', 'Cut down', 'Lowered', 'Reduced to', 'Downsized', 'Downgraded', 'Decreased by', 'Lessened the size of', 'Minimized the scope of', 'Diminished in value', 'Shortened in length', 'Condensed into']"
Almost perpendicular or very thin ,sheer,"['Skeletal', 'Slender', 'Lanky', 'Slenderly', 'Angular', 'Diaphanous', 'Tapered', 'Filmy', 'Frail', 'Gaunt', 'Ragged', 'Wiry', 'Spindly', 'Svelte', 'Lean', 'Meager', 'Scrawny', 'Emaciated', 'Insipid', 'Ephemeral']"
"Include, absorb ",subsume,"['Contain', 'Encompass', 'Comprise', 'Incorporate', 'Take in', 'Soak up', 'Absorbent', 'Saturate', 'Drench', 'Imbue', 'Infuse', 'Penetrate', 'Permeate', 'Infiltrate', 'Enfold', 'Enclose', 'Embrace', 'Wrap around', 'Surround', 'Envelop']"
Not able to be overcome ,impregnable,"['Inscrutable', 'Intractable', 'Indomitable', 'Unyielding', 'Unconquerable', 'Invulnerable', 'Impenetrable', 'Irrepressible', 'Unshakeable', 'Unstoppable', 'Immutable', 'Unassailable', 'Unsinkable', 'Indomitable', 'Unrelenting', 'Unbreakable', 'Unvanquishable', 'Unconquerable', 'Inexorable', 'Invincible']"
Racecourse semaphore ,tictac,"['Finish', 'Post', 'Starter', 'Flag', 'Signal', 'Check', 'Wire', 'Gate', 'Hurdle', 'Barrier', ""Starter's gun"", 'Finish line flag', 'Racing flag', 'Warning signal', 'Caution sign', 'Stop light', 'Start signal', 'Finish indicator', 'Checkpoint flag', 'Flag start']"
(Lady in) old English song,greensleeves,"['Here are 20 additional words that fit the description:', 'MILKING', 'WASHING', 'IRONING', 'SEWING', 'NEEDLEWORK', 'KNITTING', 'WEAVING', 'SPINNING', 'FISHING', 'HAWKING', 'COOKING', 'BAKING', 'PRESSING', 'DRESSMAKING', 'MILLING', 'GRINDING', 'SIFTING', 'WINNOWING', 'THRESHING', 'HARVESTING']"
The next mail back ,return of post,"['Return', 'Rebuttal', 'Reply', 'Response', 'Feedback', 'Answer', 'Retort', 'Counterpoint', 'Comeback', 'Retraction', 'Refute', 'Rebuke', 'Contradict', 'Deny', 'Disavow', 'Recant', 'Take back', 'Recall', 'Reconsider', 'Withdraw']"
"Jeffrey, bowman? ",archer,"['Eamon', 'Wayne', 'Roger', 'Richard', 'Thomas', 'Patrick', 'Michael', 'Christopher', 'James', 'Robert', 'Andrew', 'Kevin', 'Brian', 'Paul', 'Mark', 'Gary', 'Larry', 'Terry', 'Jerry', 'Jimmy']"
A persuasive swindler ,con man,"['Con artist', 'Scammer', 'Swindler', 'Hustler', 'Grifter', 'Confidence man', 'Snake oil salesman', 'Sharpie', 'Flimflam artist', 'Huckster', 'Card sharp', 'Cheatsmith', 'Shyster', 'Slickster', 'Smooth talker', 'Fast talker', 'Swindling expert', 'Salesman (with a hint of deception)', 'Chiseler', 'Mountebank']"
Concerted operation to sully someone's name,smear campaign,"['Smear', 'Blacken', 'Tarnish', 'Defame', 'Discredit', 'Vilify', 'Slander', 'Libel', 'Calumniate', 'Traduce', 'Besmirch', 'Malprize', 'Scandalize', 'Dishonor', 'Humiliate', 'Debilitate', 'Disparage', 'Caluminate', 'Asperse', 'Defile']"
Countrified,rural,"['Rugged', 'Rustic', 'Earthy', 'Folksy', 'Simple', 'Down-to-earth', 'Homegrown', 'Hayseed', 'Farm-fresh', 'Outdoorsy', 'Wild', 'Unbridled', 'Free-spirited', 'Unfettered', 'Open-range', 'Wide-open', 'Spacious', 'Natural', 'Organic', 'Unspoiled']"
Euphoric moments ,highs,"['Bliss', 'Ecstasy', 'Exhilaration', 'Jubilation', 'Rapture', 'Radiance', 'Effulgence', 'Elation', 'Elate', 'Gleefulness', 'Joyousness', 'Delightfulness', 'Cheeriness', 'Happiness', 'Felicitousness', 'Exuberance', 'Boisterousness', 'Jollity', 'Merriment', 'Jubilant']"
Haunt -- preoccupy ,obsess,"['Torment', 'Trouble', 'Bother', 'Pest', 'Plague', 'Agitate', 'Disturb', 'Rattle', 'Vex', 'Molest', 'Harass', 'Beset', 'Worry', 'Fret', 'Taint', 'Sully', 'Mar', 'Grip', 'Seize', 'Preoccupy', 'The second part, ""preoccupy"", implies being worried or troubled by something.']"
Disfavoured person ,so-and-so,"['Outcast', 'Pariah', 'Leper', 'Misfit', 'Loser', 'Reject', 'Cast-off', 'Undesirable', 'Unwanted', 'Disliked', 'Shunned', 'Ostracized', 'Rejected', 'Unpopular', 'Loathed', 'Deprived', 'Neglected', 'Ignored', 'Spurned', 'Excluded']"
