CLUE,ANS,POS,FOUND IN
HGV ,lorry,1,Lorry driver
Mature ,mellow,7,Mellowed with age
Large cask,hogshead,9,Hogshead (a type of large cask)
Defeat ,conquer,6,Conquered
Kidnap ,abduct,1,Abduction
Prove to be incorrect,refute,12,Refuted
Tongue organ ,taste bud,6,"Gustatory receptor cells (cells within taste buds that detect flavors, located on the tongue)"
Sudden extreme anxiety ,panic,1,Panic attack
Survey of how people have just voted ,exit poll,15,Exit poll compilation
Worm - food,grub,9,"Grubs (larval stage of certain insects, consumed as food by many cultures)"
Slayer of the Minotaur ,theseus,2,Champion (as Theseus was seen as a hero)
Atomic number 85 ,astatine,7,Astatine isotopes
The process of adding carbon dioxide to liquid under pressure ,aeration,20,Artificial aeration
Very tactful person ,diplomat,1,Diplomatic
Welcome; cry (Scots) ,greet,3,Greeting
Self-assured and positive ,assertive,17,Assertive personality
Causing laughter ,comic,2,Comical
