CLUE,ANS,POS,FOUND IN
Beautiful insect and swimming stroke ,butterfly,1,Graceful butterfly stroke
Welsh dog ,corgi,2,Pembroke Welsh Corgi: A distinctive and beloved herding dog with a strong association to the region of Wales
Particular feature ,aspect,4,Unique aspect
Waterway ,canal,8,Canal network
Type of savoury tart ,quiche,1,"Quiche: a traditional French dish, consisting of a pastry crust filled with eggs, cream or milk, cheese, meat, seafood, or vegetables."
Vocalist ,singer,1,"Singer: A person who sings professionally or as a hobby, often in front of an audience."
"Go regularly to, church perhaps ",attend,1,Faithful attendee
Perceive,notice,13,Notice the presence of a specific entity
Rotate ,spin,16,Spinning gear mechanism
Forbearing ,tolerant,3,Tolerant: Willing to accept behaviors or opinions that one may not agree with.
Decay in teeth ,caries,2,Dental caries
Rainwater channel,gutter,5,Gutter system
Of dogs,canine,1,Canine companions
Price of passage ,fare,5,Nautical fare
"Hat, for a country-and-western singer perhaps",stetson,11,Buckram Stetson (specific to Roy Rogers' signature style)
Outline drawing ,sketch,4,"Her mastery of drawing tools such as Adobe Illustrator (AI), CorelDRAW (CDR), Sketch Pro, and InVision Studio allows her to create precise outlines that enhance the overall aesthetic appeal and communicative effectiveness of designs."
Drink ,beverage,2,Hydrating beverage
Old Ford model - Italian island,capri,4,"Capri (island known for its picturesque scenery, similar in allure to ""Old Ford"")"
Abraham's wife (OT) ,sarah,8,"Sara (another spelling variation of Sarah, the Hebrew equivalent)"
