CLUE,ANS,POS
"Mourned, grieved ",lamented,1
Very ugly building ,eyesore,1
Medical practitioner ,doctor,1
Giraffe-like animal ,okapi,1
Monks' hoods ,cowls,1
In a despicable manner ,shamefully,8
Small lump ,nodule,1
Thick,dense,3
Large reptile,crocodile,1
Surgeon's knife ,scalpel,1
Pale and wan (6) ,pallid,7
Legal possessor ,owner,1
Terror ,panic,2
Yellow fruit ,banana,1
Royal personage,prince,3
House robber ,burglar,1
Bony framework ,skeleton,1
Very fancy or complicated ,elaborate,2
Sandbank ,bar,6
"Obstinate, bullheaded ",stubborn,2
Golf ball support ,tee,1
Small African nocturnal primate with large eyes ,bushbaby,1
Outlaw,bandit,6
