CLUE,ANS,POS
Flowerless plants with feathery green leaves  ,ferns,1
Serious ,grave,1
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,1
Physical aggression ,violence,2
Anger ,ire,3
Minute particle ,atom,2
Boundless ,unlimited,5
Boast ,brag,1
Next to ,beside,2
Monetary unit in S Africa ,rand,1
Honest ,upright,10
Answerable ,liable,4
"'Preliminary test of how something works (5,3)' ",trial run,1
Period of time,era,2
Small pill or lozenge ,tablet,1
Object ,article,4
Embellish ,decorate,3
Improbable ,unlikely,2
Sound loudly ,blare,7
Ingenuous ,naive,1
Frequented by a ghost ,haunted,1
