CLUE,ANS,POS
The thigh bone ,femur,1
Small insects like greenfly feeding on plants ,aphids,1
Portland's state ,oregon,1
Drawn vehicle ,carriage,3
"Choke, strangle ",throttle,4
Hand-held firearm ,pistol,1
Personal account of one's life ,autobiography,9
In a proper manner ,decently,13
Fundamentals ,basics,1
"Polynesian island, capital Papeete ",tahiti,1
Letters sent or received ,correspondence,4
Graceful ,elegant,2
Appropriate kind of convulsion ,fit,2
Like seawater ,saline,2
Expression of gratitude ,thank you,1
Plagued,harassed,6
Person of no fixed abode,drifter,17
Betrothal token ,engagement ring,1
Running lengthwise,longitudinal,1
Claw ,talon,2
Forthright ,blunt,2
Head of monks ,abbot,1
Very small child ,infant,1
US legislative assembly ,congress,1
"Notions, concepts ",ideas,1
Jewish candelabrum ,menorah,1
"Affix, fasten ",attach,1
Capital of Portugal,lisbon,1
Disappeared without trace ,vanished,1
Lit up ,illuminated,1
Form ,shape,1
First appearance ,debut,1
Tusk material ,ivory,1
Moment - parasitic arachnid,tick,1
