CLUE,ANS,POS
Incrimination of someone on a false charge ,frame-up,3
Norwegian city ,oslo,1
Non-professional ,amateur,1
"Not liable to, perhaps disease ",immune,2
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,1
Thin and easily torn ,flimsy,3
Recount ,narrate,1
Swarm of insects ,plague,5
Driver's violent anger ,road rage,1
Cancel out,nullify,4
Slender ,thin,5
Occurrence ,event,3
"Salves, emollients ",ointments,1
A synthetic fabric ,nylon,2
Plant seeds ,sow,3
"Length of time, or a full stop ",period,43
"Pillager, plunderer ",raider,2
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,1
Apprehension ,dread,2
Abnormal body sac containing fluid ,cyst,1
