CLUE,ANS,POS,FOUND IN
Greek letter D,delta,6,Delta (Δ or δ) - Eleventh letter of the Greek alphabet
"... dum and ...dee, characters in Through the Looking Glass",tweedle,2,Tweedledum and Tweedledee
Won victory over ,defeated,4,Defeated adversaries
"Hit (by remorse, love) ",smitten,10,Love-smitten with regret
"Of software, containing errors ",buggy,1,Buggy code
New and old parts of the Bible ,testament,7,Pre-New Testament scriptures (Old Testament)
Cross-legged yoga attitude,lotus position,2,"Padmasana: Also known as lotus pose or yogic lotus position, it involves crossing one's legs and placing each foot on the opposite thigh."
Be losing; track ,trail,8,Fading trail
hinting at something indecent ,suggestive,4,Cheekily suggestive
Curb ,rein,11,Rein in
Look; nobleman ,peer,6,Distinguished peer
Most diminutive ,smallest,10,Smallest imaginable
