CLUE,ANS,POS,FOUND IN
Last-born ,youngest,1,Youngest sibling
Red (in heraldry),gules,9,Gules: A term from heraldry referring to the specific color of pure red.
Fish; edible cactus ,tuna,2,Tuna fish (general term for any type of fish that is consumed as food)
Put off ,delay,1,Delayed
Flat highland ,plateau,1,Elevated plateau
Ham it up ,overact,13,Overacting in a role or situation
Norwegian dramatist ,ibsen,1,Henrik Ibsen
Long and hard journey ,trek,1,Arduous trek
Sorrow ,grief,1,Grief-stricken
Royal paraphernalia ,regalia,13,Sovereign's regalia (royal trappings)
Stinging plant ,nettle,1,Nettle-like appearance
Deep sadness ,sorrow,11,Sorrowful heart
Not on ,off,4,Off the list
Bet ,wager,1,Wagering stake
French novelist - stupor (anag),proust,5,"His expertise in exploring various devices like ""stupor"" allows him to offer insightful perspectives on their significance within novels and how they contribute to the overall narrative structure and themes being presented by renowned authors such as Marcel Proust, Albert Camus, and Simone de Beauvoir."
In the shape of a helix ,spiral,1,Spiral staircase
"Contemplates, considers ",reflects,4,Reflects upon
