CLUE,ANS,POS,FOUND IN
"Peril, risk ",danger,1,Dangerous situation
Not sloping; apartment ,flat,2,Flat-tiled surfaces
Graven image or greatly admired person ,idol,2,Idolized
Sovereign ,ruler,7,Supreme ruler
Organism such as a toadstool ,fungus,4,Cap fungus
Special event ,occasion,1,Celebratory occasion
Blizzard ,snowstorm,2,Heavy snowstorm
Line of rotation ,axis,1,Turn the page around its center axis
Neither equilateral nor isosceles ,scalene,1,Scalene triangle
Thespians ,actors,1,"Actors: Individuals who perform on stage or in front of the camera, embodying various characters through their craft."
One looks after church and churchyard ,sexton,13,"Sexton (traditionally responsible for maintaining the churchyard, but not necessarily involved with spiritual oversight)"
Quakes ,tremors,2,Earthquake tremors
"Allocate, a job say ",assign,3,Assign responsibilities fairly among team members
Not appropriate ,inapt,7,Inaptness
Of an empire ,imperial,1,Imperial domain
Bury ,inter,12,Deceased and interred
Corpses ,bodies,1,Decaying bodies
Officially allow ,permit,2,Permitted
