CLUE,ANS,POS
Milky gem ,opal,3
Going in the same direction but always the same distance apart ,parallel,1
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,5
Tree-dwarfing art ,bonsai,1
Pennant ,banner,1
Small fly ,midge,1
Gulliver's first name ,lemuel,1
Medical care ,treatment,5
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Winner ,champion,1
Transparent part of envelope,window,1
Person who paddles a kayak or suchlike ,canoeist,2
Storage space for fodder,silo,4
Lose all cohesion ,disintegrate,3
Man's servant ,valet,11
Underground room ,cellar,1
Incisive ,penetrating,6
Garden of fruit trees,orchard,1
