CLUE,ANS,POS,FOUND IN
Lady with guests,hostess,1,Hospitable hostess
Large spade ,shovel,1,Big shovel
Large strong bags,sacks,1,Bulky sacks
Fleur-de-lis ,lily,20,Lily leaf pattern (as a stylized reference to fleur-de-lis)
Perform exceptionally ,excel,2,Excellent
Made a Sir ,knighted,20,Sovereign's symbol (when referring to a knighted individual)
Shockingly unacceptable ,disgraceful,9,Disgracefully immoral
Bird of prey ,owl,4,"Owl (although not exclusively a bird of prey, some owls do hunt small animals)"
An organised massacre of Jews ,pogrom,6,Jewish pogroms
City in Texas - all sad (anag) ,dallas,2,Gloomy Dallas
Thin mortar for filling building joints etc,grout,10,Cementitious grout
eg Pooh ,bear,1,Bearish hunter
