CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
State of central US ,nebraska,23
Of or to do with nerves ,neural,1
"Way, course ",route,1
Japanese island ,okinawa,3
Propagate ,breed,5
"Eg, native of Teheran ",iranian,1
Darkness ,night,16
Smithy ,forge,2
Assault ,attack,4
"Shun, avoid ",eschew,20
US witch-trial town ,salem,1
Level or smooth ,even,1
Plant with small blue flowers ,forget-me-not,1
Elongated fish ,eel,1
African country -- I am a bin (anag) ,namibia,7
Lazy ,idle,4
Cruel dictator ,despot,2
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Entrust with secret ,confide,1
Vigour ,energy,1
Sudden rush,surge,2
Brazilian dance ,samba,1
