CLUE,ANS,POS
Milky gem ,opal,2
Hopelessness ,despair,12
Going in the same direction but always the same distance apart ,parallel,1
Brass band instrument ,euphonium,4
Tree-dwarfing art ,bonsai,1
Pennant ,banner,1
Small fly ,midge,1
Gulliver's first name ,lemuel,1
White heron ,egret,1
Transparent part of envelope,window,1
Person who paddles a kayak or suchlike ,canoeist,2
Greatly surprised,amazed,2
Storage space for fodder,silo,3
Albumen,egg white,6
Lose all cohesion ,disintegrate,3
Underground room ,cellar,1
Garden of fruit trees,orchard,1
