CLUE,ANS,POS
Storyline or piece of land ,plot,2
Stadium,arena,1
Indicator on score of musical rhythm ,time signature,3
Making an effort ,trying,11
Odd - nuts,eccentric,6
Travelled on foot ,walked,1
"'Sadness, grief (6)' ",sorrow,2
(Room for) gathering of distinguished people ,salon,1
"Sir John --, Victorian illustrator (Alice) ",tenniel,1
Latent ability,potential,1
Small hand tool used for gripping ,tweezers,7
Band of colours in the rainbow ,spectrum,2
Having put down roots,settled,2
Having no function ,useless,1
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
New Zealand bird ,kiwi,1
(Make) a rattling noise ,clatter,2
Enlist ,sign up,2
Peg for joining wood ,dowel,9
Church bench ,pew,1
Strong cord ,rope,1
