CLUE,ANS,POS
Blemish ,scar,5
Feeling loss ,mourning,2
'The knee of an horse' (Johnson) ,pastern,5
"Smear, daub ",smudge,11
Not awake ,asleep,2
Head of corn ,ear,2
"Warranty, pledge ",guarantee,1
Latin American ballroom dance ,paso doble,6
African language ,zulu,2
Reptile with shell,tortoise,1
Burial ground ,cemetery,1
"Quick, sharp, bite ",nip,1
Spud ,potato,1
Made better in quality ,improved,4
Forced out of office ,ousted,1
Gave account of ,reported,10
Robin Hood's forest ,sherwood,1
