CLUE,ANS,POS
Adversary ,opponent,1
Oblivious ,unaware,2
"- Blyton, children's writer ",enid,1
"Brought up, nurtured ",reared,1
Indefatigability,stamina,4
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,3
Specialised school,academy,5
"Plead, implore ",beg,1
Bursar ,treasurer,1
Tenth month,october,1
Burden ,onus,5
Hearth ,fireplace,1
Sermon or example ,lesson,15
"Awful, dreadful ",terrible,2
Backs of legs ,calves,1
One who sells betting advice ,tipster,3
Bring together ,unite,5
Spanish wine cocktail ,sangria,1
"English poet, diplomat and customs official ",chaucer,3
(In medicine) an alcoholic solution of a drug ,tincture,1
Small mound from burrowing ,molehill,1
Town in Surrey ,woking,2
Person with outstanding intellect ,mastermind,19
Causing fermentation,yeasty,1
Difficulty in reading and spelling ,dyslexia,2
Stronghold ,fortress,1
Movie ,film,1
