CLUE,ANS,POS,FOUND IN
Once more ,again,1,Against all odds
Backlash,repercussion,20,Adverse repercussions (due to backlash)
Contort ,twist,2,Twisted
Diminutive animal doctor ,vet,1,"Pet Veterinarian: A medical professional specializing in diagnosing, treating, and preventing diseases in small animals like dogs, cats, rabbits, guinea pigs, hamsters, etc."
Well-known or famous person ,celebrity,1,Celebrity chef
Sign up ,enrol,2,Enrollment
Of the moon ,lunar,1,Lunar surface
War god - chocolate bar - spoils,mars,7,"Milky way martyr (play on ""Mars"", the Roman god of war, and a brand of chocolates)"
Relating to the kidneys ,renal,2,Renal artery: The blood vessel that supplies oxygen-rich blood from the aorta to the kidney.
Enfold ,wrap,1,Wrapped
Smooth little stone ,pebble,1,Polished pebble
Very bright red ,scarlet,2,Scarlet hue
