CLUE,ANS,POS
Strange and exciting ,exotic,3
Lively party ,shindig,9
Meal ,dinner,3
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,4
"Pause, think twice ",hesitate,1
Group of musicians ,orchestra,2
"Incompetent, clumsy",inept,1
Between dawn and dusk ,daytime,4
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,4
Something with independent existence ,entity,1
Dispossess ,deprive,3
Inflammatory skin condition ,eczema,2
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,3
Intoxicating drink ,alcohol,1
Artist's black material ,charcoal,1
Great sea ,ocean,1
Main constituent of the air ,nitrogen,2
Pat on the back,kudos,14
Actor ,thespian,2
Scandinavian country ,norway,2
Intimidating behaviour ,harassment,5
Absolutely horizontal ,level,2
Allotted portion ,share,8
Food intake regime ,diet,1
Lack of rainfall,drought,2
Small children ,tots,7
Martial art ,karate,1
