CLUE,ANS,POS
Conveyance for transport ,vehicle,2
Single cash payment ,lump sum,1
Consume ,eat,1
Point directly overhead ,zenith,6
Surrendering,giving in,7
Capsule containing injection dose ,ampoule,3
Moves unsteadily ,wobbles,5
Dirt on a liquid's surface ,scum,11
University qualification,degree,1
Rejoice - observe - perform ,celebrate,1
Reflective surface,mirror,1
"Glass triangle, separates light into colours ",prism,1
Large felines of forests ,tigers,6
Bluish shade of green ,teal,1
Native of Grecian capital ,athenian,1
Heartfelt,sincere,1
