CLUE,ANS,POS
Muse of epic poetry ,calliope,1
Quantity of unfinished work ,backlog,1
Bowed string instrument ,viola,6
"Bold, willing to take chance ",daring,5
Dwellings ,homes,1
Hindu prince ,maharaja,2
Walks with an arrogant manner,swaggers,2
Performance of music by a soloist ,recital,1
Polish composer of much piano music ,chopin,1
Varied much prized flower ,orchid,6
Naive or not guilty ,innocent,10
"Wife of Henry VIII, d. 1537",jane seymour,3
Agreement ,accord,6
Narcotic drug,opium,1
Blizzard,snowstorm,1
eg the Scillies ,isles,4
