CLUE,ANS,POS
Ravine ,gorge,1
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,12
Pay a casual visit unannounced ,drop in,5
Rough calculation ,estimate,1
"Drink, maybe philtre ",potion,6
Take a stand against ,oppose,2
Tennis court feature ,net,1
Damage ,harm,1
Egyptian goddess ,isis,1
"Hurry, haste ",rush,10
"London area, centre of the UK diamond trade",hatton garden,3
One loads and unloads ships,stevedore,4
Sudden apprehension and fear ,alarm,1
Wrongly understand ,misinterpret,1
Bring out or come forth ,issue,9
Easy - without suffering ,painless,8
