CLUE,ANS,POS,FOUND IN
Tramp ,vagrant,7,Roving vagrant
Not at home ,away,1,Away from residence
Blunder ,err,2,Error
Stage setting ,scenery,15,Sets and scenery
Penetrate ,pierce,1,Pierce through
Keep in a certain state ,maintain,20,Continuously maintained
Blessing or good wishes to traveller ,godspeed,6,Godspeed on your travels
Sphere of activity ,domain,17,Professional domain
Flower container,vase,2,Vase arrangement
(Of music) not in a key ,atonal,4,Atonal composition
Blame for a crime ,accuse,3,Accused
Overland journey by hunters ,safari,9,Safari-style hunting path
Short time - magical incantation ,spell,2,Quickened spell duration
Rarely ,seldom,4,Seldom encountered
Bronze ,tan,13,Ductile and corrosion-resistant metal
Elusive or delicate ,subtle,19,Subtle and nuanced
Paris stock exchange ,bourse,2,Bourse de Paris
