CLUE,ANS,POS,FOUND IN
Stroke lovingly,caress,1,Caressing
Pant ,gasp,3,"Gasp for air, often after exertion."
Smouldering piece left over from a fire,ember,7,Ember remnants
Barrel-maker ,cooper,1,Coopersmith
"-- Dahl, children's author ",roald,1,Roald Dahl
Underlying theme ,subtext,1,Subtextual
Testimony - verification,evidence,7,Confirming evidence
Light midday meal in India ,tiffin,3,Tiffin box
Local habit,custom,1,Customary practice
Show (a film) ,screen,2,Host a private screening in your home theater room.
Expel from a country ,deport,1,Deportation
Ships' companies ,crews,2,Vessel crews
Those with severed limbs,amputees,1,Amputees 
Longs (for) ,yearns,3,Yearns for
