CLUE,ANS,POS
Spanish friend ,amigo,1
Bear patiently ,endure,1
Taurus,bull,1
Origins ,roots,6
Evaluations ,assessments,1
Travel through an area to learn about it ,explore,2
State-of-the-art ,cutting-edge,2
Swapping ,exchanging,2
Attack by planes,air raid,14
Wardrobe ,closet,1
The kneecap ,patella,1
Right or means of entry ,access,4
Field of grass ,meadow,2
Part of a machine with a plunging motion ,piston,1
Handle something awkwardly ,fumble,1
Diminishes or puts at rest ,allays,14
Sailing ship ,barque,14
Offer of marriage ,proposal,1
Compunction ,remorse,1
Unit of current ,ampere,1
