CLUE,ANS,POS
Pungent red salad root ,radish,1
Once more ,again,1
So long,adieu,2
Single piece of sand etc,grain,1
Harmless untruths ,white lies,3
French cathedral city ,chartres,2
Serviette ,napkin,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,4
Large sailing ship ,galleon,1
Rotary energy converter,turbine,2
Wanderer ,nomad,1
French definite article ,les,3
Smooth little stone ,pebble,1
Slaughterhouse ,abattoir,1
Older or higher in standing ,senior,1
Very bright red ,scarlet,2
Raw ,uncooked,13
Quickly and without warning ,suddenly,1
"Infuriated, outraged ",incensed,3
Sound of a plucked string ,twang,1
Maritime,nautical,3
"Mount, ascend ",climb,1
Wanting too much ,greedy,1
Country in Indochina ,vietnam,1
Diminish ,lessen,6
Group of eight ,octet,1
Fixed to the spot like a plant ,rooted,1
Scottish dance ,reel,2
"Range, extent ",scope,1
Chaos ,mayhem,6
Substance exuded by acacia ,gum arabic,1
"Mockery, ridicule ",derision,6
"Trembling, vibrating ",shaking,1
Weapon store ,arsenal,1
Paid killer ,assassin,1
Innate ,natural,2
Naval officer ,admiral,1
