CLUE,ANS,POS,FOUND IN
Triangle with two sides of equal length ,isosceles,1,Isosceles triangle
Contort ,twist,1,Twisted
Diminutive animal doctor ,vet,2,Veterinary technician
Leg plus rib of a mouse-like desert rodent ,gerbil,6,Meriones unguiculatus (Great gerbil)
Exclamation of pain - that hurt! ,ouch,1,Ouch!
Sign up ,enrol,2,Enroll
Of the moon ,lunar,11,Lunar surface
Continuous,unbroken,13,Unbroken chain
Watery part of milk ,whey,3,Liquid whey or serum
Relating to the kidneys ,renal,2,Renal artery
Enfold ,wrap,1,Wrapped around
Additional strengthening dose ,booster,4,Supercharged booster
Thwarted ,frustrated,8,Frustrated efforts
Creature with two feet ,biped,1,Bipedal animal
"Italian astronomer, a founding father of modern science ",galileo,1,Galileo Galilei
French helmet ,casque,1,Casque de motard
Commercial vehicle ,van,5,Delivery van
"Long, narrow ranges of hilltops ",ridges,4,Spur ridges
Long pointed weapons ,lances,9,Partisan (another term for a light cavalry armed with lances and javelins)
District ,area,1,County area
