CLUE,ANS,POS
Beverage from leaves ,tea,1
Appeased ,placated,2
Not regular ,erratic,9
Baroque,ornate,1
Written message ,letter,2
Culinary herb ,thyme,3
Liberate ,free,1
Indicate choice in an election ,vote,1
Late winter flower ,snowdrop,2
Canary island ,tenerife,2
Too mature (fruit) ,overripe,1
Shape of waxing or waning moon ,crescent,1
Cattle herder of the American wild west ,cowboy,1
Asian wild ass ,onager,1
Officially informed ,notified,8
Russian tea-urn ,samovar,1
Somerset town ,frome,3
Whole and complete ,entire,1
"Cloudburst, downpour ",deluge,2
Nimble ,agile,1
Equipment ,gear,2
Measure ,gauge,2
"Weaken, damage ",impair,2
Not consistent or having a fixed pattern ,variable,2
Inter-office note ,memo,1
Scottish football team (abbrev.) ,hibs,3
Venezuelan river ,orinoco,1
One believes there are no gods,atheist,1
Construction workers ,builders,2
Aquatic bug ,water boatman,16
"Rain, hail, sleet, snow ... ",precipitation,1
Representative ,ambassador,3
Ring-shaped object ,doughnut,10
Terminates,ends,1
Cautious ,wary,1
Playing for money ,gambling,6
Tracts of level open land ,plains,3
Examination to determine cause of death ,autopsy,1
