CLUE,ANS,POS,FOUND IN
Military signal to wake up ,reveille,12,Morning reveille
Gossip (sl) ,yak,6,Yakking
Slope ,incline,1,Inclined
Start of January ,new year,1,New Year's Day
The Devil ,satan,3,Satanic
Heavenly being ,angel,9,Angelic
Lessen the gravity of ,mitigate,12,"Mitigate heaviness (in a metaphorical sense, as gravity cannot be literally lessened)"
Houses of Parliament borough ,westminster,1,City of Westminster
Done carelessly ,slapdash,3,Slapdash work
Funny ,comic,2,Comical
Bleach ,whiten,9,Whitening agent
Person in charge of convent ,abbess,15,Abbess (specifically for an abbess who oversees multiple monasteries or nuns)
