CLUE,ANS,POS
Lively party ,shindig,3
Meal ,dinner,3
Citizen of a former Soviet republic,kazakh,5
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,2
Group of musicians ,orchestra,3
"Incompetent, clumsy",inept,9
Between dawn and dusk ,daytime,8
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,1
Dispossess ,deprive,5
Accumulate into total ,aggregate,1
Inflammatory skin condition ,eczema,1
Horse-like striped beast ,zebra,1
Relating to the ear ,otic,4
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,4
Horizontal beam over a doorway ,lintel,3
Annual ,yearly,14
