CLUE,ANS,POS
Cease ,stop,2
Thin and metallic in sound ,tinny,9
Fit out ,equip,1
Young swan ,cygnet,1
Sat or lay with limbs stretched out ,sprawled,9
"Solicitor, for example ",lawyer,1
Stood against a force,resisted,1
One eighth of a gallon ,pint,14
Retain ,keep,1
Diddly-squat ,zilch,4
"Arranging for continuation of, say, membership ",renewing,2
Abundant in fruit etc ,prolific,3
Impromptu ,unscripted,13
Of cattle ,bovine,1
Wholly engrossed ,absorbed,1
Small water swirls ,eddies,6
Unmarried man ,bachelor,1
Commercial vehicle ,van,2
Wooden or wire barrier ,fence,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,11
Gavels ,hammers,3
