CLUE,ANS,POS
Confess and permit entrance ,admit,1
Sudden attack ,assault,1
"Feature, quality ",characteristic,4
Seaweed ,kelp,2
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Ornamental candle holder ,sconce,3
Main tower of a castle ,keep,1
Paradise ,eden,2
"Waver, go this way and that ",fluctuate,2
"Turn to (for information, authorisation etc)",refer,2
Unwillingness to respect the views of others ,intolerance,6
Great fear,terror,3
"Flop, turkey ",dud,15
