CLUE,ANS,POS,FOUND IN
Ban ,outlaw,6,Outlawed
Living in trees ,arboreal,1,Arboreal lifestyle
Assistance ,aid,1,Helpful: Offering support or aid when needed.
Cod-like fish ,ling,9,Codling
Rush - a job for life?,career,1,"Lifelong career: Committed, long-term professional commitment with opportunities for growth and advancement within the same organization or industry."
Clean and orderly ,tidy,5,Impeccably tidy
Performer's skill,artistry,8,Artistry in delivery
Mount . . . . . . . . in USA has carved heads of presidents ,rushmore,7,Mount Rushmore (most fitting)
Proverbially gluttonous seabird ,cormorant,12,Carnivorous cormorant: highlighting its meat-centric diet which can be seen as gluttonous 
Determined attempt ,effort,1,Resolute effort
Earth (Latin) ,terra,1,Terra (Landscape or Landmass)
Comparable ,similar,1,"Similar: Equivalent or near-equivalent items, ideas, or concepts with comparable properties or meanings."
Toothed wheel driven by a chain ,sprocket,2,Sprocket-and-chain assembly
Seat on horse or bike,saddle,6,Cyclist's saddle
Heavenly being ,angel,12,Graceful angelic figure
Insubstantial,thin,8,Vacuum (when referring to something lacking substance)
