CLUE,ANS,POS
Old collectable item,antique,2
Cold War term for the capitalist countries ,free world,2
More often than not ,mostly,18
Castor and Pollux ,gemini,1
"Alone, apart, detached ",isolated,1
Cause of general outrage,scandal,2
"Stirs up, rouses ",excites,1
Hazard ,peril,2
Evaded,dodged,5
Harm or injury ,damage,1
One making changes (in practices) ,reformer,2
Go too far with ,overdo,2
"Large, snail-like mollusc ",whelk,6
Traffic jam ,snarl-up,7
Someone not belonging to the nobility ,commoner,1
Joins together ,combines,2
Evasive ,shifty,4
Agave fibre ,sisal,1
