CLUE,ANS,POS
"Linchpin, principle support ",mainstay,7
Residue ,remainder,1
Soft French cheese ,brie,1
Claw ,talon,2
Bite and grind food in the mouth,chew,1
Heart rate ,pulse,1
"Start, launch ",initiate,1
Goodbye ,farewell,1
Sailing boat ,yacht,1
Not particularly surprising,unremarkable,8
Grant to help defray costs ,subsidy,3
Interchange of commodities without hinder ,free trade,1
Contract of insurance ,policy,1
They see to it that wills are put into effect ,executors,1
(Account) sum received ,credit,2
Country's financial state ,economy,1
Classical dance ,ballet,4
Manifest; obvious ,evident,5
