CLUE,ANS,POS
Soldier on guard ,sentry,1
Christian sacrament requiring pouring of water ,baptism,1
Access ,entry,2
Come out again ,reemerge,6
Top bishop,pope,1
Merriment ,mirth,7
Decayed areas in teeth ,caries,3
Receptacle for household rubbish,dustbin,6
Small red fruit ,cherry,1
Place to which one is travelling ,destination,1
"Concept, belief ",notion,4
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
Look up to ,admire,1
Likenesses or reflections ,images,8
"Circular band of flowers and leaves, often seen on graves ",wreath,2
Relativity scientist ,einstein,1
Disco light,strobe,8
Common fund; game ,pool,5
