CLUE,ANS,OUTPUT
Gold coloured,gilt,"['Auric (pertaining to gold)', 'Aureate (golden in color or quality)', 'Goldenrod (a tall, hardy perennial plant with bright yellow flowers)', 'Ochre (a natural clay earth pigment varying from yellow to brown and named after the ancient Greek word for gold)', 'Auroral (related to auroras, which can appear golden in color during certain solar events)', 'Aureole (a halo or a ring of light around an object, often appearing golden)', 'Goldfinger (informal slang term referring to someone who is wealthy or successful like the fictional character James Bond\'s nemesis in ""Goldfinger"")', 'Golden age (a period of peace and prosperity marked by achievements in culture, arts, science etc., often represented with golden imagery)', 'Auriculate (having a small ear-like projection or curled edge)', 'Aureolin (a yellowish aluminum color that resembles gold)', 'Goldilocks (referring to the fairy tale character, but can be used metaphorically for something just right in a golden way)', 'Golden ratio (a mathematical proportion often found in nature and considered aesthetically pleasing)', 'Aureole of glory (referring to a cloud or circle of light symbolizing honor, especially around someone who is highly esteemed)', 'Aurichalcite (a mineral that can appear golden yellow with a metallic sheen)', 'Golden retriever (a breed of dog known for its warm and friendly disposition, often associated with gold due to their coat color)', 'Aureole (the luminous circle surrounding the head of a saint in religious iconography; also refers to golden appearance)', 'Aurochs (ancient wild ancestor of domestic cattle, occasionally represented with a golden hue due to its imposing size and strength)', 'Golden eagle (a large bird of prey known for its majestic beauty and association with the color gold in artistic representations)', ""Aurantium (the bitter orange fruit, historically associated with gold's rarity)"", 'Aureus (an ancient Roman silver-equivalent coin that was often referred to as ""gold"" due to its high value and association with prosperity)']"
City on the Tigris,mosul,"['Babylon', 'Baghdad', 'Nineveh', 'Ctesiphon', 'Ur', 'Kutha (or Qudshu)', 'Eridu', 'Assur', 'Akkad', 'Tell Asmar', 'Kalhu (Calah/Kalakh)', 'Zabala', 'Carchemish', 'Mardin', 'Hatra', 'Nimrud', 'Eshnunna', 'Erbil (Arbela)', 'Uruk', 'Susa (Al-Sinnabra)']"
Thoroughly involved (in),knee-deep,"['Engaged', 'Invested', 'Immersed', 'Participated', 'Involved', 'Committed', 'Absorbed', 'Occupied', 'Encompassed', 'Enthusiastic', 'Dedicated', 'Active', 'Attached', 'Immersive', 'Connected', 'Assimilated', 'Intertwined', 'Integral', 'Engrossed', 'Entangled']"
Cinderella tormentor ,ugly sister,"[""Stepmother (Cinderella's mother-in-law)"", 'Evil stepmother (a more specific description)', 'Malevolent relative (general term for relatives causing harm)', ""Envious sibling (implied by the classic story, although not directly mentioned as Cinderella's tormentor)"", 'Cruel aunt (similar to envious siblings, though again not explicitly stated in traditional stories)', 'Wicked fairy godmother (from various adaptations where she turns out to be an antagonist)', 'Villainous sister-in-law (expanding on the ""step"" relationship from Cinderella\'s family)', 'Maleficent (a character inspired by a tormentor, although not directly related to Cinderella)', 'Heartless sibling (emphasizing emotional cruelty)', 'Reckless step-daughter (though the story suggests that it is her kindness and innocence are misconstrued as disobedience or negligence by others)', ""Harsh guardian (implying someone who oversees Cinderella's well-being but treats her poorly)"", 'Brutish stepsister (from various adaptations of the story where they are portrayed as cruel)', 'Malicious stepbrother (an extension from various adaptations and retellings)', 'Devious cousin (a relative who could be a tormentor in some stories)', 'Unjust stepmother archetype (a general term for this character type, which does not have an exact name but describes her role)', 'Malevolent step-father (not directly from the original story but plausible in different interpretations)', 'Cruel relative (broad term encompassing various kinds of harmful family members)', ""Abused stepchild (a broader, more general phrase describing Cinderella's situation with her tormentors)"", 'Wicked stepsibling (from different adaptations and interpretations where stepmothers are not the sole antagonists)', 'Bitter family member (a generic term for someone within a family who is unkind or resentful)']"
- - dish (science) ,petri,"['Phylogenetics', 'Taxonomy', 'Ecosystem', 'Biomechanics', 'Genomics', 'Bioinformatics', 'Paleobiology', 'Cladistics', 'Systematics', 'Ethnobiology', 'Mycology (study of fungi)', 'Herpetology (study of reptiles and amphibians)', 'Ichthyology (study of fishes)', 'Malacology (study of mollusks)', 'Entomology (study of insects)', 'Botany (study of plants)', 'Paleontology (study of fossils and ancient life forms)', 'Zoology (the branch of biology concerning the animal kingdom, including the structure, embryology, evolution, classification, habits, and distribution of all animals)', 'Microbiology (branch of science that deals with microorganisms)', 'Nutrition (science concerned with the process of nutrient intake and metabolism in living organisms)']"
Bill ,beak,"['Invoice', 'Treasury bill (financial instrument)', 'Municipal bill (local legislation)', 'Water bill (utility expense)', 'Gas bill (utility expense)', 'Electricity bill (utility expense)', 'Utility bill (general term for bills related to utilities)', 'Payday loan', 'Tax bill (government-issued debt)', 'Credit card bill (financial statement of credit usage)', 'Banknote (denominated paper currency)', 'Billboard advertising fee (advertisement expense for outdoor signage)', ""Draft beer bill (a bartender's ledger in the brewing industry)"", 'Bottle bill (returnable bottles and cans system)', 'Settlement Bill (legal term, referring to a final payment or agreement)', 'Insurance bill (annual premium for insurance coverage)', 'Grocery store charge slip (receipt showing purchases)', 'Car loan statement (monthly summary of car payments and balance)', 'Restaurant check (amount due after dining out)', 'Construction bill (invoice for building or renovation work completed)']"
Weak English bishop danced like a duck! ,web-footed,"[""Bishopric - A position or office in some Christian churches, particularly in relation to a diocese's governance."", 'Liturgy - The prescribed form of public worship, often associated with the rituals and ceremonies within Anglican practices.', 'Ecclesiastical - Relating to the church or clergy; not typically used to describe dancing behaviors.', 'Cleric - A member of the clergy (male), not directly relevant but part of ecclesiastical hierarchy.', 'Anglicanism - The tradition and practices within the Church of England, excluding specific behavioral descriptions.', ""Ritualistic - Relating to religious rituals; however, it doesn't imply dancing behaviors."", 'Liturgical Dance - A dance performed as part of a liturgy or church service, which can be misinterpreted based on the clue.', 'Catechism - An instructional text for religious education that does not describe physical actions like dancing.', 'Benediction - A solemn blessing usually given by an ordained cleric; unrelated to dancing.', 'Patristics - The study of the early Christian writers known as Church Fathers, with no connection to dance descriptions.', ""Liturgical Calendar - The sequence of seasons and feasts in Christian churches which doesn't pertain to dancing."", 'Cleromancy - A form of divination using lots; not related to dance behaviors.', 'Ecclesiastical Patronage - The right or power held by the church over certain positions, unrelated to dancing.', 'Liturgical Colors - Specific colors worn during liturgies within various Christian denominations, irrelevant to dancing descriptions.', ""Episcopal - Pertaining to a bishop's role and authority; does not involve describing physical actions like dancing."", ""Cathedral Choir - A group of singers in the choir at a cathedral, which doesn't directly imply any form of dance."", 'Liturgical Music - The musical component of liturgy and worship; while it could involve movement, not inherently describing dancing like a duck.', ""Diocesan Synod - A meeting for the governance of a diocese that doesn't concern individual behavior like dancing."", 'Liturgical Books - Texts used in liturgy and worship services within Christian churches, unrelated to descriptions of dancing.', 'Clergy Choir (or simply ""Choir"") - A group of singers that perform together during religious ceremonies; while they may move rhythmically, it is not a description of duck-like dance.']"
"The Emperor, for example ",piano concerto,"['Caesar', 'Augustus', 'Napoleon', 'Ashoka', 'Akbar', 'Charlemagne', 'Justinian', 'Chandragupta Maurya', 'Trajan', 'Shah Jahan', 'Yongle Emperor', 'Meiji (Emperor)', 'Shivaji (Maratha emperor)', 'Akbar the Great', 'Aurangzeb', 'Tutankhamun', 'Kangxi Emperor', 'Shah Abbas I', 'Ramses II', 'Constantine XI Palaiologos (last emperor of Byzantium)']"
Special right ,privilege,"['Obtuse angle - A triangle with an obtuse angle measuring more than 90 degrees, which is considered special due to its unique properties.', 'Acute angle - An acute angle measures less than 90 degrees and can be seen as a special right angle when discussing different types of angles in geometry.', 'Right angle - A right angle measures exactly 90 degrees, making it the defining feature of perpendicular lines and rectangles; hence considered special in geometric shapes.', 'Reflex angle - An angle that is greater than a straight line (180 degrees) but less than 360 degrees, which can be seen as an extended version of right angles in certain contexts.', ""Quadrilateral - A four-sided polygon with at least one special right angle if it's a rectangle or square."", 'Parallelogram - A quadrilateral where opposite sides are parallel and equal, often containing pairs of special right angles in rectangles and squares.', 'Rectangle - A parallelogram with four equal right angles, making all its corners specially right-angled.', 'Square - An equilateral rectangle or a square that has four equally long sides and four special right angles at each corner.', ""Rhombus - A quadrilateral whose opposite angles are special right angles when they form 90 degrees, although the rhombus itself doesn't necessarily have all four right angles."", 'Isosceles triangle - A triangle with two sides of equal length and a base angle that can be considered special if it is a right angle.', 'Scalene triangle - Although not typically associated with right angles, some scalene triangles may have one or more angles measuring 90 degrees.', 'Acute-angled quadrilateral - A quadrilateral where all its interior angles are acute; although it does not contain any special right angles, the term emphasizes the uniqueness of its properties.', 'Right-angled trapezoid (trapezium) - A four-sided figure with one pair of parallel sides and two special right angles formed by non-parallel sides.', 'Dihedral angle - The angle between two intersecting planes, which can be considered a special type of geometric angle when dealing with three-dimensional figures.', 'Perpendinas - A polygon or polyhedron that contains one or more right angles as part of its definition, emphasizing the uniqueness and importance of these angles in certain shapes.', 'Right circular cone - A solid object whose base is a circle and has a vertex perpendicular to the base, making it have special right angles by definition.', 'Quadrilateral inscribed in a circle (cyclic quadrilateral) - Although not necessarily having any special right angles, when all its corners lie on a single circle, the properties of such shapes can be seen as unique and specialized.', 'Right triangle - A triangle with one 90-degree angle; it is considered special due to its distinctive geometric characteristics and various important formulas used in trigonometry.', 'Square root symbol (√) - Although not an actual angle, the square root can be metaphorically associated with special right angles since they both represent fundamental concepts or operations within mathematics.', ""Orthocenter - The point of intersection of three perpendicular sides of a triangle; while it doesn't directly relate to right angles, its position in relation to other triangle elements makes it significant and unique in geometry.""]"
Made a gift to ,presented,"['Donor', 'Philanthropist', 'Benefactor', 'Patron', 'Contributor', 'Sponsor', 'Gift-giver', 'Generous person', 'Charitable organization member', 'Foundation supporter', 'Bequest recipient', 'Donation seeker', 'Grant provider', 'Endowment holder', 'Trustee of a charity fund', 'Aid contributor', 'Giving hearted individual', 'Charity advocate', 'Benevolent person', 'Donor-advised fund participant']"
