CLUE,ANS,POS
Freed from liability,exempt,1
Apprehend ,capture,3
"Stiff, unbending ",rigid,1
Blackish wood ,ebony,1
Quiet -- 13 (anag) ,silent,1
Human species ,homo sapiens,1
Guaranteed ,assured,1
Warlike ,martial,8
Watched ,eyed,6
Pronoun ,she,2
Dearth ,paucity,9
Mass of bubbles ,froth,1
At a later time ,afterward,6
Rubbish ,garbage,5
Indonesian dish ,satay,4
Outside ,external,2
Nonconforming ,atypical,12
Chinese martial art ,kung fu,1
Military training ,drill,2
Prevaricating ,evasive,2
Constituent of brass ,zinc,1
Pioneer scientist ,galileo,5
Bushy-tailed rodent ,squirrel,1
A cutter and engraver of gems ,lapidary,1
One causing deliberate destruction ,saboteur,2
"Pal, buddy ",chum,11
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,2
