CLUE,ANS,POS
Move; dress ,shift,2
Exploit; achievement ,feat,7
Cylindrical container ,canister,7
Not sorry,unapologetic,1
Conceited ,vain,18
Medical treatment ,therapy,1
Buying goods ,shopping,4
Rage ,fury,1
Soundless ,silent,4
Fishing-boat ,drifter,15
Moral lesson in church ,sermon,1
Bold and daring ,audacious,2
Walk laboriously ,trudge,2
Group of items of the same kind ,set,18
Andalusian gypsy music ,flamenco,1
Licentious - dissolute ,immoral,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,3
Astronomical angle -- ,azimuth,3
