CLUE,ANS,POS,FOUND IN
Analysed ,examined,1,Examined in depth
Mass of bubbles ,froth,2,Froth quantity
Of dubious legality ,shady,2,Shady transactions
Pencil/cigarette remnant ,stub,3,Cigarette stub
Military training ,drill,1,Drill Sergeant
Honey producer ,bee,1,Beekeeper
Doctor's temporary replacement ,locum,1,Locum tenens
Prepare (material) for publishing ,edit,1,Edit manuscript thoroughly
Preserve made with citrus fruits ,marmalade,1,Citrus marmalade
Regard as likely to happen ,expect,6,Expected result
