CLUE,ANS,POS
Agreement ,assent,7
Representative ,agent,6
Straight line touching a circle ,tangent,1
Soft Italian cheese ,ricotta,2
Faster than the speed of sound,supersonic,1
Wind instrument ,french horn,7
Declared as fact ,stated,4
Uncharged atomic particle ,neutron,1
Familiar appellation ,nickname,1
Excessive fatness ,obesity,1
First in importance,premier,6
Bluish-white metallic element ,zinc,6
Capital city on the Nile ,cairo,1
Slightly strange ,eccentric,4
Country pub,inn,2
Was present at ,attended,1
Mobster ,hoodlum,9
Creative skill learned by study and practice ,artistry,1
Proprietor ,owner,1
Hospital resident ,intern,1
Curved sailors' sword ,cutlass,2
Capital of Scotland ,edinburgh,1
Up-to-the-minute,state of the art,11
Coast ,seaside,1
The brain ,grey matter,3
Male toiletry item for the face,shaving cream,1
"Held back, set aside ",reserved,2
Greek wine ,retsina,2
Melon-like tropical fruit ,papaya,2
Fish tank ,aquarium,1
Irritate - pester,annoy,4
Calves' flesh as food ,veal,2
Axe as weapon ,tomahawk,2
Russian stringed instrument,balalaika,1
