CLUE,ANS,POS
Promissory note ,iou,1
Accomplished ,achieved,11
Part of a church sounds roguish ,nave,3
Canine guard ,watchdog,1
Homerian epic ,odyssey,2
Stepped ,trod,13
Theft crime ,robbery,1
"Valiant, courageous ",heroic,2
Talk incessantly ,chatter,3
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Dreamlike ,surreal,1
Planet ,venus,5
Not closed or secret ,open,1
Mishap ,accident,1
Man or beast ,animal,2
Of spring ,vernal,4
Problem solving ,troubleshooting,10
