CLUE,ANS,POS
Choke ,throttle,8
Calculate approximately ,estimate,1
Stay on ,remain,1
Accompaniment to fish? ,mushy peas,5
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,2
Aperture or opportunity ,opening,2
Taking to be the case ,assuming,2
Crown or headband as sign of sovereignty ,diadem,1
"Fabric, material ",textile,2
Slightly drunk ,tipsy,1
Distance from equator measured in degrees ,latitude,1
"Plant, avens ",geum,1
Fluid collected by bees ,nectar,1
"Listlessness, lethargy ",lassitude,14
Annoy or irritate ,irk,1
Improvement in quality ,enhancement,1
Good enough ,adequate,10
Oily ,greasy,1
A facial twitch ,tic,9
Fragrance,aroma,3
Appetizers in an Italian meal ,antipasto,1
