CLUE,ANS,POS
Storyline or piece of land ,plot,1
It's linked to the Mediterranean by the Suez Canal ,red sea,1
Stadium,arena,1
Indicator on score of musical rhythm ,time signature,4
Making an effort ,trying,9
Adult swine ,hog,4
Stuck and immobilized ,jammed,16
Latent ability,potential,1
Band of colours in the rainbow ,spectrum,1
Having put down roots,settled,6
Until we meet again (Italian) ,arrivederci,2
Having no function ,useless,2
Son or daughter ,child,13
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,3
Fourth part ,quarter,1
Knave ,rogue,1
New Zealand bird ,kiwi,1
Peg for joining wood ,dowel,1
Church bench ,pew,1
