CLUE,ANS,POS,FOUND IN
Cold season ,winter,12,Winter's grip
Landed property ,estate,1,Real estate holdings
Dull sound of a bell,clang,1,Muffled clang
Stallion ,steed,5,Rugged steed
Sheep meat ,mutton,2,Mutton (if referring to older sheep)
Shore ,coast,1,Coastal
Geometrical figure ,triangle,2,Triangle: a three-sided polygon characterized by its three edges (sides) and three vertices (corners).
Illuminate ,light,1,Enlighten
Get ready ,prepare,2,Prepared
"Offensive, insulting ",abusive,14,Abusive language
Upper chamber of Parliament ,house of lords,2,House of Lords (historically in the UK)
Hooked claw ,talon,1,"Talon: Refers to the sharp, hook-like nails found on birds of prey's feet that they use for capturing and holding onto their prey."
"Benjamin --, composer ",britten,1,Composer's name: Benjamin Britten
Nethermost ,lowest,4,Lowest point
Carved or cast figure ,statue,1,"Statuette: A small, ornamental carving in the form of a statue."
Door support ,hinge,5,"Hinge pins: Metal fasteners that connect hinges on either side of a door, allowing it to swing open and closed while maintaining its position against the wall or frame."
One of the Great Lakes,huron,5,Huron Lake
Public sale - type of bridge,auction,2,"Beam bridge: Simple, low-cost construction that can be repurposed for public auctions or sales."
