CLUE,ANS,POS,FOUND IN
Last-born ,youngest,2,Youngest sibling
"English poet, 1922-85 ",larkin,9,Philip Larkin
Marquee,tent,19,Focal point of attention
Put off ,delay,1,Delayed
Flat highland ,plateau,3,Upland plateau
Ham it up ,overact,1,Overacting
College of Arms head ,earl marshal,7,"Earl Marshal (responsible for military and state ceremonies, also a heraldic officeholder)"
Norwegian dramatist ,ibsen,1,"Henrik Ibsen - Known as the father of modern drama, he revolutionized European theatre with his realistic plays that explored societal issues."
Long and hard journey ,trek,1,Arduous trek
Stinging plant ,nettle,1,Nettle-covered terrain
Cake decoration ,icing,1,"Icing: A sweet, creamy glaze or coating used for embellishing cakes and pastries."
Deep sadness ,sorrow,2,Sorrowful
Not on ,off,1,Off the list
Bet ,wager,1,Wagering
French novelist - stupor (anag),proust,6,"Littérateur de l'ennui: Marcel Proust et son exploration des moments perdues dans ""À la recherche du temps perdu"""
In the shape of a helix ,spiral,1,Spiral staircase
Reach,attain,25,Capable of being attained by someone/something
