CLUE,ANS,POS,FOUND IN
Items of cutlery ,spoons,18,Grapefruit spoons
Wanderer ,rover,10,"Rover (in the context of dogs, but can also mean a wanderer)"
It's distilled from molasses ,rum,1,"Rum production involves fermenting and then distilling sugarcane juice or syrup; while this does not directly involve molasses, many rums are actually derived from molasses after other refining processes remove some impurities, leaving a higher-quality product for the rum production."
Products of creativity ,art,3,Artworks
Valid ,sound,11,Sound in fact
Period of time ,month,13,Quarter (a three-month period)
Curly-haired breed of dog ,poodle,2,Poodle (particularly the curly-coated variety)
"Liszt or Ravel, say ",composer,1,These are both renowned composers from different periods in music history - Liszt being part of the Romantic era while Ravel is associated with Impressionist music.
Bet -- Procter's partner ,gamble,1,Gamble (if Procter implies Procter & Gamble)
Thin pointer ,needle,12,Needle-thin
About-turn ,reversal,3,Reversal (a general term for change in direction)
Curly-leaved endive ,fris,19,Blanched frisée (a similar leaf)
Person from country nothe of china ,mongol,1,Mongolia is commonly associated as being north of China
